age	len
4	46
3	39
3	36
3	40
3	40
3	36
6	53
6	60
4	45
6	58
4	45
3	35
6	66
3	37
6	63
5	57
5	60
5	51
6	50
5	48
5	50
6	63
5	54
6	53
6	63
6	49
6	60
6	55
1	16
3	39
3	34
6	55
3	36
3	35
6	55
6	62
3	37
3	37
3	38
3	39
3	36
3	33
3	38
5	53
5	50
3	40
3	36
3	37
5	54
5	50
6	56
4	45
6	58
8	73
3	39
3	34
3	40
3	38
3	37
3	37
3	40
6	64
6	53
3	37
6	65
1	16
1	15
1	17
1	15
1	17
1	14
1	15
1	17
1	15
1	17
1	16
1	16
5	60
6	67
6	55
4	46
6	62
5	55
5	50
6	63
6	66
6	60
5	53
6	54
5	54
4	45
6	62
4	46
6	65
4	44
3	40
6	54
4	44
4	49
6	59
5	54
4	48
4	48
3	37
6	66
6	62
4	45
6	60
6	61
6	61
5	55
3	32
4	47
5	51
3	35
5	47
4	46
5	52
5	43
6	55
1	12
1	15
1	16
1	13
6	55
3	40
3	34
5	52
3	40
5	52
3	40
3	39
4	46
3	37
5	59
1	17
1	16
1	15
1	12
1	14
3	37
5	60
3	32
3	35
3	40
3	36
3	35
3	38
5	54
2	29
2	28
6	56
3	36
6	54
3	36
6	56
6	49
6	59
6	68
5	47
6	59
5	49
6	63
5	51
5	53
6	65
6	52
6	65
6	65
6	65
1	13
3	39
3	38
6	59
1	14
3	34
3	35
3	31
3	33
3	32
3	36
3	33
5	56
1	14
6	50
5	57
3	33
5	52
6	59
5	53
5	51
1	14
4	51
3	39
3	38
3	36
6	63
1	13
3	45
6	68
6	61
3	36
3	37
6	52
3	35
3	38
4	43
6	68
3	36
6	53
6	51
5	51
6	57
5	48
6	56
6	49
6	55
4	49
6	57
6	60
6	58
6	57
3	37
8	70
6	63
5	50
3	39
2	29
3	32
1	11
3	39
3	34
6	69
11	76
6	57
8	53
1	17
1	16
6	72
6	53
6	50
6	45
4	43
4	46
3	37
6	59
1	14
1	15
5	50
4	44
5	57
3	42
3	36
5	56
5	51
3	42
3	35
3	38
5	46
3	42
1	20
4	54
3	41
4	49
3	41
3	41
6	50
3	39
1	16
3	40
2	27
4	46
4	52
3	38
3	34
4	51
5	58
4	54
3	40
3	38
4	46
5	52
6	71
1	16
1	17
3	39
3	36
3	36
3	41
2	26
3	37
4	42
3	39
3	38
4	42
4	52
3	40
3	41
2	27
3	41
1	15
1	12
1	16
1	16
1	15
1	16
1	14
1	16
1	17
1	15
3	38
3	36
3	33
3	38
1	18
3	33
2	27
3	39
3	35
3	41
3	39
3	36
3	35
1	19
1	20
3	38
4	48
5	48
5	54
5	53
6	62
3	41
4	50
4	44
3	40
4	51
3	35
3	36
3	40
4	52
5	58
6	64
4	45
4	43
4	51
4	40
3	43
4	53
5	55
3	37
3	39
3	37
3	42
4	49
6	60
1	15
1	14
1	18
4	45
3	38
2	28
1	15
6	56
3	36
6	57
5	54
3	39
6	57
3	42
3	37
4	50
5	56
5	60
5	46
1	16
5	55
2	25
5	50
5	58
6	68
5	55
1	15
1	15
1	14
1	15
1	17
1	16
1	17
1	16
1	17
2	29
2	28
2	31
2	31
3	45
3	39
4	51
12	66
8	64
6	57
4	50
1	18
1	18
2	28
3	37
4	55
3	41
1	12
1	17
1	17
1	16
1	17
1	16
1	17
1	17
1	17
1	18
1	19
1	19
1	18
1	20
2	26
1	17
3	36
1	18
1	20
1	19
2	30
3	44
3	35
4	54
3	40
3	41
3	40
4	47
7	63
4	45
3	41
4	46
4	42
6	49
4	50
4	46
7	60
1	14
1	14
1	15
1	16
1	15
1	15
3	42
5	58
5	57
7	59
7	62
1	14
1	16
1	17
1	17
2	27
1	16
1	16
3	47
2	29
3	48
7	65
1	17
4	53
7	58
8	77
1	17
2	30
8	53
9	78
7	60
1	15
1	18
2	28
4	50
5	60
5	55
1	14
1	15
2	31
3	46
10	77
5	69
3	38
7	60
8	61
6	66
7	71
8	60
7	66
6	59
8	61
7	56
5	56
6	70
4	48
7	74
4	49
4	56
5	58
7	68
6	64
5	61
4	59
4	51
4	55
8	62
7	53
8	75
8	67
8	62
7	65
4	53
7	60
5	53
11	79
8	60
8	69
6	67
4	58
8	74
5	55
7	72
8	66
4	60
8	68
4	51
3	43
5	60
8	64
6	62
4	56
8	54
4	55
4	45
4	51
7	54
4	52
4	53
8	71
5	52
12	69
8	76
5	53
6	54
1	17
1	15
3	42
3	41
3	42
3	41
3	43
3	41
3	45
4	49
3	39
3	42
3	40
3	44
3	45
4	50
4	50
3	49
6	61
3	43
4	51
5	54
5	56
4	42
8	69
5	66
8	64
7	71
7	66
3	46
4	53
4	53
3	45
4	49
4	53
4	52
5	60
6	62
4	52
4	55
4	53
6	50
3	38
5	51
8	54
3	38
3	43
3	42
4	47
4	50
4	55
4	50
4	46
4	51
3	43
4	50
4	59
6	54
4	48
4	51
4	54
6	64
4	52
6	67
3	42
4	50
4	56
5	46
4	48
3	43
5	55
4	53
4	48
7	68
1	16
1	16
6	54
5	62
4	53
6	59
5	58
4	52
1	16
3	37
3	43
4	53
7	66
1	14
1	16
3	42
6	59
4	46
4	47
1	15
1	16
1	15
1	16
1	15
1	15
5	61
4	46
1	17
1	19
2	32
3	43
4	50
1	18
5	56
5	59
4	45
7	60
1	16
1	16
1	15
4	48
4	50
3	38
6	54
7	67
6	64
1	15
1	17
2	31
4	52
4	42
8	67
8	58
5	51
4	42
4	49
4	48
1	15
4	51
4	53
5	55
4	47
4	54
4	55
6	63
5	53
4	54
5	56
5	55
7	66
5	53
5	53
7	64
1	16
1	16
1	17
7	66
3	39
8	71
7	55
4	58
1	16
1	16
1	16
1	16
1	16
1	15
1	15
1	17
1	14
3	44
6	46
4	52
4	53
4	45
7	68
1	15
4	56
3	40
7	64
3	43
1	17
1	14
1	16
1	15
1	17
1	17
1	15
1	16
1	16
1	17
1	15
1	17
1	16
1	16
1	16
1	17
1	17
1	16
1	15
1	16
1	14
1	18
2	31
4	52
1	13
1	15
1	14
1	15
1	16
1	16
1	15
1	15
2	32
4	44
2	30
4	50
11	73
7	63
11	67
2	30
3	42
7	69
3	37
3	40
3	45
7	53
4	52
3	41
3	42
3	36
3	39
4	52
3	42
6	70
4	56
5	51
7	57
8	70
4	47
6	60
8	66
4	46
4	41
5	57
1	17
1	15
1	17
1	18
1	18
2	31
6	55
8	64
3	39
6	54
3	41
9	58
1	16
4	54
7	73
2	31
3	43
4	49
5	50
4	56
4	43
4	41
7	68
1	16
4	50
4	58
3	39
11	59
5	55
5	55
6	55
1	14
1	16
4	51
4	50
12	75
1	15
1	17
2	30
8	63
4	51
1	15
1	16
4	63
4	53
3	36
11	75
1	18
4	52
3	38
6	65
4	53
2	31
3	43
4	47
8	66
7	62
5	61
6	63
1	14
1	16
4	44
4	41
8	78
7	58
6	68
5	60
4	49
8	66
1	16
1	17
3	38
8	60
3	41
3	42
4	52
4	53
1	14
1	16
3	34
3	36
3	42
2	29
1	17
1	16
3	42
2	33
1	17
3	40
2	31
1	17
2	30
2	36
3	46
2	27
3	32
3	37
3	36
5	46
3	38
3	36
4	51
1	13
4	50
4	49
3	43
4	44
4	50
3	41
3	37
4	53
4	50
3	44
5	54
3	44
3	44
1	17
1	17
1	17
1	20
3	37
2	26
4	45
2	32
3	32
5	50
4	51
5	56
6	46
3	47
2	28
3	41
2	27
2	25
3	38
4	55
3	49
1	16
2	25
2	26
3	35
4	44
3	45
3	35
2	27
3	47
4	46
2	29
3	38
6	58
2	26
2	23
3	40
3	40
3	38
2	29
2	26
3	37
3	41
3	37
8	56
3	37
3	50
5	58
3	42
1	15
1	16
1	15
3	41
2	33
3	38
3	45
4	53
7	68
4	48
5	55
5	57
5	61
1	15
1	15
1	13
9	67
6	61
5	55
5	60
7	71
5	59
1	17
1	17
1	17
1	15
1	16
1	16
3	42
3	40
2	32
2	32
1	18
1	20
1	19
2	35
3	47
5	57
3	41
4	52
1	17
3	40
3	42
4	41
4	42
4	55
4	48
4	52
3	40
3	36
3	39
5	62
3	33
3	37
3	34
3	41
3	37
4	44
3	39
4	46
4	42
4	34
4	39
5	56
4	41
5	50
5	50
4	43
2	25
6	57
6	51
7	65
6	60
6	57
5	55
1	15
1	14
3	40
1	15
5	49
6	70
3	41
5	60
6	52
4	47
6	53
5	51
6	68
6	71
4	46
6	54
6	51
4	47
2	29
6	54
1	19
3	35
6	57
3	44
6	57
6	56
6	51
5	49
5	56
6	52
6	51
3	39
4	48
6	52
4	50
6	52
4	54
4	45
4	50
6	54
6	54
4	46
6	60
6	58
1	15
6	66
1	18
1	19
5	58
4	47
6	53
1	15
1	17
1	15
1	17
1	16
1	14
1	17
1	17
1	15
1	17
1	16
1	14
1	16
5	62
1	14
1	14
1	13
2	27
5	62
1	14
1	16
6	56
6	63
5	52
3	40
6	58
6	61
6	64
5	51
4	45
5	52
5	54
6	56
1	16
1	18
6	53
3	37
6	66
1	14
1	18
5	60
5	51
1	14
1	15
1	16
5	48
5	52
3	39
1	14
4	44
3	32
3	37
4	50
6	55
3	36
1	16
1	19
1	19
1	19
5	48
11	76
1	15
1	16
1	14
1	15
1	16
1	16
1	16
1	14
1	15
1	14
1	15
1	16
1	16
1	15
1	17
1	17
1	15
1	17
1	16
1	16
6	59
5	50
3	37
3	40
3	39
3	42
3	42
5	51
5	54
1	15
6	52
4	44
1	14
1	15
6	59
6	63
1	14
1	16
1	20
6	57
3	44
3	40
1	15
1	15
1	15
6	55
1	17
6	56
3	40
3	43
5	60
5	65
4	47
6	59
3	40
5	57
5	52
6	58
6	51
1	15
1	15
3	37
3	39
4	53
2	30
4	56
4	48
6	71
6	67
5	64
3	36
3	40
4	48
1	18
2	26
2	31
3	44
3	40
6	54
5	60
5	52
3	40
3	47
6	50
6	58
6	56
6	74
1	16
1	16
1	17
4	43
1	15
1	15
1	16
1	17
1	16
1	14
1	15
1	14
4	45
4	46
1	18
3	39
3	40
5	52
1	18
3	40
4	55
4	46
6	60
6	62
6	64
1	13
1	15
1	15
1	16
1	15
1	16
1	16
1	18
1	16
1	17
1	16
1	15
1	14
1	16
2	32
1	18
1	18
3	37
2	28
2	32
2	34
3	38
3	43
3	40
3	42
3	37
3	43
2	33
3	40
6	62
4	45
6	56
6	61
1	14
1	17
1	16
1	17
1	16
1	17
1	18
1	18
3	39
3	38
3	40
2	30
3	34
3	40
3	43
3	39
3	43
4	47
4	49
1	15
1	17
1	16
1	15
1	13
1	15
1	14
1	17
1	16
1	17
1	17
1	16
6	61
5	51
6	69
4	47
6	65
4	51
6	61
1	15
5	52
6	54
4	43
6	70
6	58
1	18
1	18
5	47
6	63
3	38
4	48
5	49
9	78
5	52
1	14
1	15
1	16
1	17
1	13
1	16
1	17
1	17
1	17
1	17
1	13
1	14
3	43
3	44
5	52
6	60
6	53
6	52
7	57
6	53
3	35
6	64
6	67
6	65
1	16
1	16
3	37
6	53
1	15
1	15
1	15
1	16
1	15
1	13
1	13
1	16
1	15
1	15
1	15
1	15
1	14
1	17
1	15
1	15
1	17
1	16
3	43
6	51
4	47
1	18
1	18
6	56
6	55
1	15
1	15
1	16
1	16
1	16
1	16
1	15
1	16
1	16
1	16
1	16
1	16
1	15
1	13
1	14
1	13
1	17
1	16
1	15
1	16
1	16
3	39
3	42
6	58
3	44
5	55
1	16
1	14
1	16
5	47
2	29
3	34
3	40
3	41
3	41
3	47
3	41
3	44
4	46
6	61
3	36
4	43
6	65
3	39
6	55
6	63
6	59
1	16
1	13
1	15
4	51
3	40
6	60
3	41
3	40
6	62
5	50
6	54
6	61
4	52
6	60
1	14
6	58
6	58
6	57
6	60
6	62
6	56
5	55
4	50
3	39
3	39
4	49
3	43
1	15
3	41
3	39
3	39
5	57
5	61
6	59
6	60
5	51
6	65
3	42
3	45
3	39
6	57
4	47
4	45
3	43
6	58
6	58
3	44
4	46
6	60
4	49
1	13
1	16
4	54
2	30
2	29
3	37
3	40
3	42
3	40
6	53
1	15
1	15
1	15
1	16
1	17
1	14
1	15
1	16
1	16
1	18
3	45
6	55
3	41
5	53
3	40
6	61
5	58
1	14
1	16
1	14
1	17
1	16
1	14
1	17
1	16
1	16
1	16
1	15
1	17
1	17
1	17
1	16
1	15
4	48
1	14
3	39
3	45
2	27
4	45
6	60
4	51
6	58
4	50
1	15
1	14
1	16
1	16
1	17
1	15
1	15
1	16
1	16
1	15
3	41
3	40
5	51
6	64
1	14
1	14
1	15
1	15
1	12
4	48
6	63
3	40
4	51
3	41
4	51
6	57
4	44
6	53
6	69
6	65
1	15
1	17
1	17
1	14
1	15
1	13
1	17
1	15
1	16
1	14
1	15
1	13
1	15
1	17
5	52
6	56
1	15
1	13
1	15
1	14
1	16
1	16
1	16
1	15
4	49
6	59
4	50
5	54
1	14
1	17
4	47
4	52
5	52
6	64
1	14
1	16
1	14
4	50
3	41
1	14
1	14
1	16
6	56
3	38
4	49
3	42
3	39
5	54
4	49
1	17
2	27
1	18
3	35
3	41
3	39
3	38
1	15
1	14
1	14
1	14
1	15
1	14
1	15
1	14
1	14
1	14
1	14
1	14
1	16
1	16
1	14
1	15
1	16
3	37
4	51
3	43
1	18
3	40
4	50
4	50
1	15
1	16
1	15
1	14
1	14
1	16
1	15
1	14
1	17
1	16
1	16
1	16
1	14
1	14
1	15
1	14
1	17
3	42
6	57
4	46
6	67
6	61
1	17
1	16
1	15
1	17
1	17
1	15
1	16
3	41
4	46
5	55
5	51
1	16
1	14
1	14
1	14
1	17
1	16
1	15
1	14
1	14
3	42
4	45
3	41
3	41
6	57
1	15
1	15
1	16
1	16
6	55
3	42
2	31
6	54
4	47
1	15
1	14
1	16
1	16
1	11
1	15
1	15
1	15
1	16
1	14
1	14
2	32
2	30
5	62
3	45
3	40
5	56
6	56
1	13
1	16
1	14
1	15
1	17
1	14
1	15
1	16
3	42
3	40
1	16
1	15
1	16
1	14
1	15
3	39
3	46
4	46
1	14
3	42
3	41
6	66
5	66
1	15
2	29
3	42
6	56
6	70
3	43
6	61
1	15
1	15
1	16
1	16
3	42
3	40
3	39
2	27
4	51
1	15
4	52
1	14
6	56
1	16
6	63
1	15
1	15
1	14
1	15
3	35
6	59
6	56
1	15
5	55
2	27
3	43
1	17
1	16
3	39
6	51
1	14
1	15
3	42
3	39
6	53
1	17
3	43
1	17
1	15
1	16
2	31
4	52
4	56
1	15
4	52
1	14
3	38
6	51
1	12
1	13
1	17
6	54
1	16
1	16
6	66
1	16
1	15
1	15
1	15
1	16
6	64
1	14
1	13
1	18
4	48
1	17
1	16
3	38
6	59
3	42
6	68
3	43
1	17
6	61
1	16
6	59
3	39
6	60
1	15
1	17
1	17
3	34
3	32
3	36
3	36
3	36
3	33
3	38
4	41
4	39
5	47
4	42
5	50
6	47
5	46
4	42
4	40
5	43
4	43
4	41
3	34
4	43
5	52
4	40
1	17
3	30
3	37
3	35
3	37
3	38
3	35
3	33
4	42
3	36
3	33
3	38
3	33
4	32
5	46
7	60
4	40
4	45
3	33
6	55
3	32
4	41
5	43
3	32
3	34
1	15
1	15
1	15
1	17
1	18
1	16
1	15
1	16
1	15
1	14
1	16
1	16
1	18
3	33
5	50
3	42
4	40
6	48
6	51
4	42
4	44
5	48
3	34
3	34
3	32
4	39
3	34
3	35
2	26
3	36
3	35
3	34
3	37
3	42
3	32
3	33
3	36
4	38
3	34
3	33
3	31
5	46
3	34
4	42
4	39
3	32
4	39
1	12
3	35
8	52
6	50
3	42
5	45
3	34
1	13
1	15
1	14
3	32
3	33
1	14
1	16
1	16
1	15
2	28
5	41
4	41
6	48
5	47
6	61
4	39
4	40
6	50
4	47
4	40
4	44
5	51
6	61
4	46
4	47
1	15
3	38
2	27
4	48
3	36
3	39
3	39
5	51
5	45
6	55
1	16
1	14
1	15
1	16
1	16
3	40
3	32
3	38
1	18
3	35
3	40
4	45
6	68
5	49
1	14
1	18
2	25
4	44
4	43
1	15
1	16
1	16
1	16
1	15
1	15
1	15
1	15
1	16
1	16
1	16
1	16
1	17
2	25
3	32
3	34
2	25
3	36
3	38
2	30
2	27
3	34
4	44
6	70
4	43
1	15
1	16
1	17
1	13
1	17
1	16
1	16
1	17
4	46
2	30
3	36
5	48
4	40
3	35
3	39
6	62
6	51
1	16
1	17
1	14
1	15
1	15
1	17
2	25
3	40
2	28
3	36
4	47
5	62
3	38
6	57
5	49
3	40
1	15
4	55
4	43
3	37
3	36
4	50
4	44
3	39
9	71
5	55
14	79
2	26
6	60
1	14
1	15
1	16
3	37
3	36
4	40
3	33
5	51
3	37
4	49
1	16
4	47
6	67
6	54
6	62
4	43
6	57
5	50
4	46
6	63
3	39
10	79
6	59
6	63
1	15
1	17
1	16
1	16
3	36
3	36
4	42
4	51
5	48
6	57
4	48
3	36
5	56
4	47
3	36
4	46
6	54
4	42
4	49
1	16
1	18
7	71
4	48
4	48
1	17
1	14
1	15
3	37
7	77
5	48
4	47
7	74
6	54
4	49
6	67
9	70
6	64
6	57
1	16
1	16
1	20
6	70
6	56
6	54
4	47
4	49
5	49
3	41
4	48
6	59
5	48
3	35
3	37
6	62
6	57
5	57
4	39
5	56
4	44
4	47
6	50
5	45
5	61
3	40
6	60
5	47
3	35
5	44
4	47
5	51
3	40
3	39
4	43
3	34
4	50
6	74
5	55
3	32
5	46
1	15
1	17
1	14
1	16
1	15
1	14
1	16
1	14
1	15
1	13
1	14
1	16
1	16
1	14
1	15
3	37
3	34
6	56
5	50
3	34
5	47
6	58
4	42
6	55
6	56
1	16
1	15
1	16
1	16
1	16
1	16
1	17
1	14
1	16
1	15
1	17
1	14
1	15
1	17
1	15
2	26
2	27
3	36
2	25
3	33
1	15
1	16
1	16
1	16
1	16
1	16
1	15
1	16
1	17
1	15
1	15
1	14
1	16
1	17
1	15
1	17
1	15
1	16
1	16
1	15
1	15
3	30
3	32
4	48
3	32
1	16
1	17
1	16
1	16
3	36
4	38
6	59
4	44
6	50
5	48
3	33
9	73
6	53
5	46
6	57
1	15
1	17
1	16
1	16
1	16
1	17
1	17
1	16
1	15
1	17
1	14
1	15
1	15
1	15
1	16
1	15
1	15
1	17
3	39
3	36
3	35
4	47
4	40
3	39
3	34
4	46
3	35
2	25
4	46
5	52
3	34
1	18
1	16
1	15
1	16
1	15
1	15
1	15
1	15
1	16
1	16
1	16
4	44
3	32
3	35
3	35
3	30
1	15
1	16
1	18
6	57
4	42
2	28
1	16
1	15
1	15
1	14
1	16
1	16
1	16
2	24
3	36
3	36
3	37
6	60
3	30
3	31
3	31
3	35
3	35
3	34
3	33
3	36
4	37
3	40
3	32
3	36
4	43
4	42
3	40
4	43
5	57
4	52
1	16
3	32
4	41
3	33
3	32
4	47
4	43
1	15
4	46
4	47
4	48
3	34
3	38
1	18
3	34
4	39
3	39
4	49
3	32
4	43
4	52
3	37
4	48
9	69
4	45
9	75
6	75
4	50
10	83
12	81
12	71
10	71
4	47
4	52
7	71
5	60
4	44
4	49
5	61
4	52
11	78
5	58
6	57
9	73
5	59
6	66
5	61
8	77
5	49
7	61
5	53
6	52
17	66
4	44
5	58
6	49
10	77
13	84
9	59
9	57
6	58
7	70
4	49
5	60
6	76
7	74
5	72
6	61
7	70
6	73
9	71
7	73
4	54
6	61
7	74
4	46
1	17
1	16
1	17
1	17
1	17
1	20
4	49
4	41
4	48
3	34
1	16
1	15
1	16
1	15
1	17
3	42
3	37
1	18
5	63
3	37
3	34
3	34
3	37
11	75
5	59
3	37
5	53
4	55
3	35
5	49
4	42
4	55
3	37
5	64
9	71
5	54
12	79
5	56
4	53
4	47
3	34
4	50
5	56
4	49
6	64
3	30
4	49
5	51
4	46
4	51
6	55
4	54
3	35
5	54
3	36
5	60
5	58
3	33
6	57
6	62
4	46
5	62
6	61
5	56
7	66
6	56
9	72
4	49
2	31
3	37
3	41
3	37
3	34
3	39
3	37
3	42
5	50
3	35
11	73
3	35
2	27
3	36
3	38
4	48
4	57
5	66
1	14
1	16
1	16
4	46
2	25
2	24
2	27
2	25
2	26
2	26
5	67
3	45
2	29
2	28
2	24
2	27
4	47
4	49
1	12
1	16
1	13
1	16
2	25
2	32
3	44
4	55
7	71
5	58
4	50
5	65
4	51
6	68
4	54
3	41
7	61
5	62
2	27
4	53
6	69
5	55
4	53
5	60
4	55
4	54
4	48
1	16
2	27
2	29
3	41
12	80
1	14
2	27
2	27
2	29
2	29
2	27
2	28
2	29
2	27
2	31
2	28
2	25
2	26
2	29
2	25
2	27
6	64
2	30
3	43
2	29
6	51
4	52
1	14
1	16
1	14
1	12
5	45
5	46
5	48
5	49
5	47
5	46
5	47
5	47
5	49
4	46
4	41
5	53
5	60
5	59
5	51
4	40
4	37
4	42
5	49
5	50
4	39
4	38
4	39
4	43
4	42
5	52
9	73
4	45
5	58
5	57
7	72
5	61
4	49
2	28
3	42
5	57
4	55
5	61
7	69
5	60
2	26
3	44
7	56
5	54
5	59
6	60
5	56
5	65
7	53
5	59
6	53
4	51
5	58
5	52
4	50
7	56
5	47
7	61
9	77
7	55
5	59
9	80
5	59
1	14
1	11
7	70
9	67
4	45
9	68
5	62
2	25
2	29
2	26
2	28
2	24
2	26
2	30
2	27
2	29
2	25
2	24
2	24
2	29
2	26
2	26
2	26
2	28
2	25
2	26
2	26
2	23
2	27
2	29
2	24
1	11
4	48
4	48
6	58
4	44
3	42
4	48
5	47
1	15
1	13
2	26
2	29
2	31
2	27
2	25
2	30
2	26
2	27
2	28
2	30
2	31
2	27
2	28
2	30
3	37
3	44
2	25
2	29
5	49
4	53
5	49
5	54
5	60
9	71
2	25
2	26
2	29
2	27
4	47
4	44
4	54
3	42
4	54
4	47
4	55
7	57
4	48
5	60
4	49
4	50
4	52
6	67
2	27
6	59
3	40
2	29
2	26
2	27
2	29
2	27
2	29
2	26
2	31
4	51
5	55
5	54
3	47
3	42
2	31
2	26
2	31
2	31
2	29
4	50
8	75
8	72
1	16
7	66
2	27
4	53
5	62
5	61
2	31
3	42
4	56
5	59
8	62
4	51
5	49
4	49
2	26
1	16
4	45
4	44
5	47
4	45
4	46
5	56
5	54
5	57
4	47
8	62
5	58
6	62
5	58
4	47
7	70
8	67
7	56
7	69
1	13
8	51
4	39
5	49
1	14
1	13
4	44
3	40
4	39
4	44
6	54
4	49
3	40
3	41
5	55
3	44
4	44
2	27
3	34
5	52
4	52
5	49
3	36
3	38
3	33
5	52
6	56
5	54
3	37
3	38
4	45
7	70
7	72
5	57
6	71
6	74
3	41
5	57
4	46
5	55
8	79
8	73
6	70
5	49
5	58
5	49
5	52
7	66
5	64
3	42
5	46
5	54
5	55
5	47
5	45
6	69
5	50
5	58
5	46
5	57
2	30
3	39
3	37
4	48
3	43
4	49
2	25
2	25
2	24
2	22
2	24
2	22
2	24
2	24
3	35
2	22
2	25
2	25
2	24
2	25
2	28
2	27
2	25
2	27
2	30
3	35
2	24
5	45
5	50
5	46
5	53
2	23
2	22
2	23
3	40
3	37
2	23
2	29
2	25
2	23
3	37
5	55
5	51
2	29
5	48
5	57
5	50
4	42
2	18
1	13
1	16
1	16
1	16
1	16
2	29
2	27
1	17
1	16
2	27
2	26
2	25
5	48
5	52
5	49
5	56
5	58
5	53
4	45
5	53
4	46
4	43
4	45
5	50
2	32
4	48
5	51
8	53
5	52
2	26
5	52
2	29
2	23
2	26
2	24
2	27
2	27
2	26
2	26
2	30
2	25
2	24
2	26
2	26
2	25
2	25
2	26
2	24
2	28
2	28
3	37
5	47
5	49
4	48
4	44
5	59
5	59
5	58
5	54
5	49
5	56
3	39
4	46
5	58
4	42
5	51
4	47
4	48
5	55
5	55
18	77
5	56
6	61
4	47
5	49
4	41
4	48
4	54
5	56
5	59
4	54
4	49
3	35
2	24
4	47
7	63
5	55
2	23
3	36
2	28
2	26
3	34
3	32
2	27
2	28
3	32
3	35
3	35
2	25
3	38
3	33
3	36
2	27
2	29
3	35
3	36
4	42
3	32
3	33
3	31
4	39
3	40
5	60
5	58
6	68
7	59
7	54
5	59
10	76
5	57
5	60
6	68
4	54
5	52
4	51
7	53
4	51
2	32
4	54
9	67
6	60
7	53
2	31
3	47
4	50
5	53
5	59
4	55
4	51
5	66
5	57
9	82
6	57
5	56
7	49
5	58
9	69
7	66
7	58
7	68
9	79
4	52
5	50
9	57
9	74
7	57
5	51
5	51
9	72
4	51
2	25
3	38
4	49
1	14
1	14
2	27
4	49
2	28
4	49
2	27
4	44
2	29
3	40
2	27
4	44
2	27
2	23
2	28
4	49
4	43
2	29
5	47
9	61
9	72
4	48
5	54
3	38
4	46
5	57
1	16
2	32
2	29
2	30
4	56
2	33
3	45
5	59
4	43
5	50
5	60
5	54
2	28
2	29
2	32
2	27
2	30
2	31
4	56
2	29
4	54
5	56
3	47
5	49
5	50
5	49
7	67
3	39
4	46
3	42
8	65
4	43
3	41
4	53
6	69
8	68
4	52
4	46
4	49
4	49
4	45
4	46
3	42
7	68
5	54
6	55
2	24
2	26
2	24
2	28
2	30
2	27
2	28
2	27
2	25
2	28
2	25
2	26
2	29
2	26
6	50
3	42
4	46
2	28
2	26
2	26
2	26
5	55
5	47
1	14
1	13
6	59
5	55
5	58
5	59
5	59
5	50
5	55
5	56
7	72
8	75
5	52
5	50
2	30
9	73
5	53
5	54
5	49
5	52
7	55
6	53
13	63
7	56
6	51
5	56
5	53
6	51
5	54
6	58
5	51
5	53
5	51
6	53
6	56
5	52
6	65
3	39
4	50
6	64
4	45
3	34
2	32
4	49
3	42
4	50
4	45
6	62
4	49
4	52
4	44
4	43
4	41
3	42
3	42
4	50
4	47
4	47
4	46
2	30
3	39
2	30
4	46
2	27
2	29
2	27
2	24
2	28
3	40
3	36
5	53
5	45
4	45
3	40
5	58
8	62
5	58
2	29
4	61
3	38
4	45
7	71
3	41
4	44
5	51
4	48
5	59
6	64
3	36
4	43
3	36
3	39
8	45
3	38
5	52
2	28
3	27
2	26
3	27
2	27
2	27
2	36
2	24
2	27
2	29
4	43
3	44
2	27
2	27
2	30
2	29
2	27
5	76
5	65
1	14
2	26
2	27
4	51
5	52
2	26
3	41
3	41
3	38
4	46
4	45
3	42
3	38
3	40
4	48
2	27
3	33
2	25
2	25
2	27
2	26
2	27
2	27
2	29
2	29
2	28
2	27
2	27
2	27
2	26
2	28
2	25
2	27
2	29
2	29
2	29
7	66
5	47
4	49
4	47
6	65
9	72
6	63
5	51
4	46
7	68
9	72
7	68
9	75
12	75
9	67
8	67
3	37
4	45
4	42
4	49
6	57
4	55
4	53
3	36
9	68
4	45
4	50
6	62
4	41
9	63
5	56
5	47
2	29
2	29
3	35
3	33
3	34
3	41
5	55
3	35
8	64
8	66
7	71
5	62
5	65
4	55
5	65
8	76
6	61
8	76
3	43
4	62
2	26
7	67
4	54
5	57
5	62
2	26
3	46
6	54
7	82
9	68
3	44
3	41
2	33
2	30
2	32
4	53
4	47
7	66
4	45
4	49
4	41
2	30
2	25
2	32
2	28
5	52
3	42
2	30
2	32
2	30
2	31
2	31
3	40
2	27
2	29
4	49
2	29
2	31
2	29
2	30
2	28
2	29
2	29
3	39
2	30
2	31
3	42
3	38
2	28
2	29
2	26
6	63
4	45
5	53
2	29
2	29
5	61
1	16
1	12
2	26
6	57
1	15
2	30
2	28
1	19
2	26
2	28
3	37
3	37
4	50
3	45
2	36
2	27
2	41
2	30
2	28
4	47
8	74
6	62
4	45
3	40
4	55
3	42
2	25
3	39
4	37
3	39
3	38
2	28
3	41
3	36
2	30
2	26
2	26
5	57
7	73
3	37
3	33
5	45
3	43
3	40
3	38
3	38
3	29
4	47
5	59
2	31
3	37
5	60
3	37
3	40
5	43
3	37
3	40
3	40
3	43
3	37
3	36
2	29
3	39
2	29
3	35
2	28
2	28
2	29
2	26
2	29
2	30
2	26
2	29
3	38
2	26
2	24
2	29
4	44
5	44
4	44
5	58
3	42
3	38
4	42
3	42
4	49
5	61
6	58
7	55
6	66
5	61
3	37
3	39
4	50
3	34
4	48
5	51
